file_path	file_kind	workstream	status	evidence_refs	notes
web/explorer/src/app/sources/[name]/page.tsx	frontend	W17	todo		
web/explorer/src/app/sources/page.tsx	frontend	W17	todo		
web/explorer/src/app/widgets/CopyableSnippet.tsx	frontend	W17	todo		
web/explorer/src/app/widgets/page.tsx	frontend	W17	todo		
web/explorer/src/components/AssetLabel.tsx	frontend	W17	todo		
web/explorer/src/components/CurrencyCombobox.tsx	frontend	W17	todo		
web/explorer/src/components/QueryProvider.tsx	frontend	W17	todo		
web/explorer/src/components/SourceSparkline.tsx	frontend	W17	todo		
web/explorer/src/components/charts/CandleChart.tsx	frontend	W17	todo		
web/explorer/src/components/charts/LineChart.tsx	frontend	W17	todo		
web/explorer/src/components/nav/DegradedBanner.tsx	frontend	W17	todo		
web/explorer/src/components/nav/Footer.tsx	frontend	W17	todo		
web/explorer/src/components/nav/Navbar.tsx	frontend	W17	todo		
web/explorer/src/components/nav/SearchModal.tsx	frontend	W17	todo		
web/explorer/src/components/nav/ThemeToggle.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/AccelerationArrow.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/DirectionPill.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/MultiWindowDelta.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/RankBadge.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/Sparkline.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/StreakIndicator.tsx	frontend	W17	todo		
web/explorer/src/components/primitives/index.ts	frontend	W17	todo		
web/explorer/src/components/reveal/Panel.tsx	frontend	W17	todo		
web/explorer/src/components/reveal/RequestReveal.tsx	frontend	W17	todo		
web/explorer/src/components/reveal/index.ts	frontend	W17	todo		
web/explorer/src/lib/adr.ts	frontend	W17	todo		
web/explorer/src/lib/architecture.ts	frontend	W17	todo		
web/explorer/src/lib/blog.ts	frontend	W17	todo		
web/explorer/src/lib/changelog.ts	frontend	W17	todo		
web/explorer/src/lib/discovery.ts	frontend	W17	todo		
web/explorer/src/lib/fiat-slugs.ts	frontend	W17	todo		
web/explorer/src/lib/format.ts	frontend	W17	todo		
web/explorer/src/lib/markdown.tsx	frontend	W17	todo		
web/explorer/src/lib/operations.ts	frontend	W17	todo		
web/explorer/src/lib/seo.ts	frontend	W17	todo		
web/explorer/tailwind.config.ts	frontend	W17	todo		
web/explorer/tsconfig.json	frontend	W17	todo		
web/explorer/wrangler.toml	frontend	W17	todo		
web/status/.eslintrc.json	frontend	W17	todo		
web/status/.gitignore	frontend	W17	todo		
web/status/.prettierrc	frontend	W17	todo		
web/status/README.md	frontend	W17	todo		
web/status/next.config.mjs	frontend	W17	todo		
web/status/package.json	frontend	W17	todo		
web/status/pnpm-lock.yaml	frontend	W17	todo		
web/status/postcss.config.mjs	frontend	W17	todo		
web/status/public/_headers	frontend	W17	todo		
web/status/public/og.svg	frontend	W17	todo		
web/status/src/app/globals.css	frontend	W17	todo		
web/status/src/app/icon.svg	frontend	W17	todo		
web/status/src/app/incident/[slug]/page.tsx	frontend	W17	todo		
web/status/src/app/layout.tsx	frontend	W17	todo		
web/status/src/app/page.tsx	frontend	W17	todo		
web/status/src/app/robots.ts	frontend	W17	todo		
web/status/src/app/sitemap.ts	frontend	W17	todo		
web/status/src/lib/incidents.ts	frontend	W17	todo		
web/status/src/lib/markdown.tsx	frontend	W17	todo		
web/status/tailwind.config.ts	frontend	W17	todo		
web/status/tsconfig.json	frontend	W17	todo		
web/status/wrangler.toml	frontend	W17	todo		
